Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,269.79,318.54,54.73,42.49,eia.gov,false,
2023-01-01 01:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,224.45,266.39,62.68,50.27,eia.gov,false,
2023-01-01 02:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,211.52,250.41,65.62,52.99,eia.gov,false,
2023-01-01 03:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,202.0,237.7,68.38,55.54,eia.gov,false,
2023-01-01 04:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,188.45,221.51,71.14,57.91,eia.gov,false,
2023-01-01 05:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,179.52,212.24,72.07,58.47,eia.gov,false,
2023-01-01 06:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,167.94,199.67,73.62,59.6,eia.gov,false,
2023-01-01 07:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,163.48,194.67,74.33,60.06,eia.gov,false,
2023-01-01 08:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,165.17,196.52,74.09,59.58,eia.gov,false,
2023-01-01 09:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,167.37,199.07,73.69,59.01,eia.gov,false,
2023-01-01 10:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,168.39,200.38,73.43,58.69,eia.gov,false,
2023-01-01 11:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,173.08,206.27,72.32,57.61,eia.gov,false,
2023-01-01 12:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,187.94,223.99,69.32,54.9,eia.gov,false,
2023-01-01 13:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,216.73,257.41,64.15,49.94,eia.gov,false,
2023-01-01 14:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,230.09,272.17,62.45,48.45,eia.gov,false,
2023-01-01 15:00:00,USA,Electric Reliability Council of Texas,US-TEX-ERCO,219.95,263.1,63.44,49.72,eia.gov,false,
