Datetime (UTC),Datetime (Local),Price (USD/MWh)
2021-01-01 00:00:00+00:00,2021-01-01 08:00:00+08:00,47.2775673
2021-01-01 01:00:00+00:00,2021-01-01 09:00:00+08:00,53.566802100000004
2021-01-01 02:00:00+00:00,2021-01-01 10:00:00+08:00,56.4985416
2021-01-01 03:00:00+00:00,2021-01-01 11:00:00+08:00,56.4985416
2021-01-01 04:00:00+00:00,2021-01-01 12:00:00+08:00,56.4723987
2021-01-01 05:00:00+00:00,2021-01-01 13:00:00+08:00,56.506011
2021-01-01 06:00:00+00:00,2021-01-01 14:00:00+08:00,56.532153900000004
2021-01-01 07:00:00+00:00,2021-01-01 15:00:00+08:00,56.4985416
2021-01-01 08:00:00+00:00,2021-01-01 16:00:00+08:00,56.468664
2021-01-01 09:00:00+00:00,2021-01-01 17:00:00+08:00,56.468664
2021-01-01 10:00:00+00:00,2021-01-01 18:00:00+08:00,56.4985416
2021-01-01 11:00:00+00:00,2021-01-01 19:00:00+08:00,56.89441980000001
2021-01-01 12:00:00+00:00,2021-01-01 20:00:00+08:00,59.0978928
2021-01-01 13:00:00+00:00,2021-01-01 21:00:00+08:00,59.960608500000006
2021-01-01 14:00:00+00:00,2021-01-01 22:00:00+08:00,55.934601900000004
2021-01-01 15:00:00+00:00,2021-01-01 23:00:00+08:00,54.7058856
2021-01-01 16:00:00+00:00,2021-01-02 00:00:00+08:00,56.27445960000001
2021-01-01 17:00:00+00:00,2021-01-02 01:00:00+08:00,48.5996511
2021-01-01 18:00:00+00:00,2021-01-02 02:00:00+08:00,40.8165363
2021-01-01 19:00:00+00:00,2021-01-02 03:00:00+08:00,40.0285146
2021-01-01 20:00:00+00:00,2021-01-02 04:00:00+08:00,38.6205327
2021-01-01 21:00:00+00:00,2021-01-02 05:00:00+08:00,38.7736554
2021-01-01 22:00:00+00:00,2021-01-02 06:00:00+08:00,40.3272906
2021-01-01 23:00:00+00:00,2021-01-02 07:00:00+08:00,41.567211
2021-01-02 00:00:00+00:00,2021-01-02 08:00:00+08:00,47.2551591
2021-01-02 01:00:00+00:00,2021-01-02 09:00:00+08:00,54.291333900000005
2021-01-02 02:00:00+00:00,2021-01-02 10:00:00+08:00,56.49480690000001
2021-01-02 03:00:00+00:00,2021-01-02 11:00:00+08:00,56.532153900000004
2021-01-02 04:00:00+00:00,2021-01-02 12:00:00+08:00,56.532153900000004
2021-01-02 05:00:00+00:00,2021-01-02 13:00:00+08:00,56.532153900000004
2021-01-02 06:00:00+00:00,2021-01-02 14:00:00+08:00,56.532153900000004
2021-01-02 07:00:00+00:00,2021-01-02 15:00:00+08:00,56.520949800000004
2021-01-02 08:00:00+00:00,2021-01-02 16:00:00+08:00,55.004661600000006
2021-01-02 09:00:00+00:00,2021-01-02 17:00:00+08:00,52.21110600000001
2021-01-02 10:00:00+00:00,2021-01-02 18:00:00+08:00,53.727394200000006
2021-01-02 11:00:00+00:00,2021-01-02 19:00:00+08:00,56.52841920000001
2021-01-02 12:00:00+00:00,2021-01-02 20:00:00+08:00,56.52841920000001
2021-01-02 13:00:00+00:00,2021-01-02 21:00:00+08:00,53.727394200000006
2021-01-02 14:00:00+00:00,2021-01-02 22:00:00+08:00,48.46520190000001
2021-01-02 15:00:00+00:00,2021-01-02 23:00:00+08:00,47.88258870000001
2021-01-02 16:00:00+00:00,2021-01-03 00:00:00+08:00,45.3952785
2021-01-02 17:00:00+00:00,2021-01-03 01:00:00+08:00,36.9809994
2021-01-02 18:00:00+00:00,2021-01-03 02:00:00+08:00,31.513398600000002
2021-01-02 19:00:00+00:00,2021-01-03 03:00:00+08:00,27.827249700000003
2021-01-02 20:00:00+00:00,2021-01-03 04:00:00+08:00,24.122427300000002
2021-01-02 21:00:00+00:00,2021-01-03 05:00:00+08:00,23.849794200000005
2021-01-02 22:00:00+00:00,2021-01-03 06:00:00+08:00,25.743287100000003
2021-01-02 23:00:00+00:00,2021-01-03 07:00:00+08:00,28.271679
2021-01-03 00:00:00+00:00,2021-01-03 08:00:00+08:00,36.405855599999995
2021-01-03 01:00:00+00:00,2021-01-03 09:00:00+08:00,47.6697108
2021-01-03 02:00:00+00:00,2021-01-03 10:00:00+08:00,54.056047799999995
2021-01-03 03:00:00+00:00,2021-01-03 11:00:00+08:00,52.737698699999996
2021-01-03 04:00:00+00:00,2021-01-03 12:00:00+08:00,49.8918573
2021-01-03 05:00:00+00:00,2021-01-03 13:00:00+08:00,49.8918573
2021-01-03 06:00:00+00:00,2021-01-03 14:00:00+08:00,48.760243200000005
2021-01-03 07:00:00+00:00,2021-01-03 15:00:00+08:00,46.078728600000005
2021-01-03 08:00:00+00:00,2021-01-03 16:00:00+08:00,44.9097675
2021-01-03 09:00:00+00:00,2021-01-03 17:00:00+08:00,46.011504
2021-01-03 10:00:00+00:00,2021-01-03 18:00:00+08:00,49.2532236
2021-01-03 11:00:00+00:00,2021-01-03 19:00:00+08:00,54.115803
2021-01-03 12:00:00+00:00,2021-01-03 20:00:00+08:00,56.5321539
2021-01-03 13:00:00+00:00,2021-01-03 21:00:00+08:00,56.5358886
2021-01-03 14:00:00+00:00,2021-01-03 22:00:00+08:00,53.8095576
2021-01-03 15:00:00+00:00,2021-01-03 23:00:00+08:00,53.7722106
2021-01-03 16:00:00+00:00,2021-01-04 00:00:00+08:00,48.6780798
2021-01-03 17:00:00+00:00,2021-01-04 01:00:00+08:00,41.1115776
2021-01-03 18:00:00+00:00,2021-01-04 02:00:00+08:00,40.491617399999996
2021-01-03 19:00:00+00:00,2021-01-04 03:00:00+08:00,39.6587793
2021-01-03 20:00:00+00:00,2021-01-04 04:00:00+08:00,39.662514
2021-01-03 21:00:00+00:00,2021-01-04 05:00:00+08:00,39.8006979
2021-01-03 22:00:00+00:00,2021-01-04 06:00:00+08:00,45.0292779
2021-01-03 23:00:00+00:00,2021-01-04 07:00:00+08:00,50.5827768
2021-01-04 00:00:00+00:00,2021-01-04 08:00:00+08:00,53.7834147
2021-01-04 01:00:00+00:00,2021-01-04 09:00:00+08:00,56.782378800000004
2021-01-04 02:00:00+00:00,2021-01-04 10:00:00+08:00,57.04380780000001
2021-01-04 03:00:00+00:00,2021-01-04 11:00:00+08:00,57.13717530000001
2021-01-04 04:00:00+00:00,2021-01-04 12:00:00+08:00,56.8869504
2021-01-04 05:00:00+00:00,2021-01-04 13:00:00+08:00,56.5396233
2021-01-04 06:00:00+00:00,2021-01-04 14:00:00+08:00,56.5396233
2021-01-04 07:00:00+00:00,2021-01-04 15:00:00+08:00,56.793582900000004
2021-01-04 08:00:00+00:00,2021-01-04 16:00:00+08:00,57.327645000000004
2021-01-04 09:00:00+00:00,2021-01-04 17:00:00+08:00,57.323910299999994
2021-01-04 10:00:00+00:00,2021-01-04 18:00:00+08:00,57.036338400000005
2021-01-04 11:00:00+00:00,2021-01-04 19:00:00+08:00,56.7898482
2021-01-04 12:00:00+00:00,2021-01-04 20:00:00+08:00,56.54709269999999
2021-01-04 13:00:00+00:00,2021-01-04 21:00:00+08:00,56.54709269999999
2021-01-04 14:00:00+00:00,2021-01-04 22:00:00+08:00,53.9888232
2021-01-04 15:00:00+00:00,2021-01-04 23:00:00+08:00,49.1785296
2021-01-04 16:00:00+00:00,2021-01-05 00:00:00+08:00,41.4887823
2021-01-04 17:00:00+00:00,2021-01-05 01:00:00+08:00,36.0473244
2021-01-04 18:00:00+00:00,2021-01-05 02:00:00+08:00,38.5607775
2021-01-04 19:00:00+00:00,2021-01-05 03:00:00+08:00,40.4692092
2021-01-04 20:00:00+00:00,2021-01-05 04:00:00+08:00,40.1181474
2021-01-04 21:00:00+00:00,2021-01-05 05:00:00+08:00,41.2124145
2021-01-04 22:00:00+00:00,2021-01-05 06:00:00+08:00,46.3177494
2021-01-04 23:00:00+00:00,2021-01-05 07:00:00+08:00,50.9375733
2021-01-05 00:00:00+00:00,2021-01-05 08:00:00+08:00,53.5331898
2021-01-05 01:00:00+00:00,2021-01-05 09:00:00+08:00,56.4126435
2021-01-05 02:00:00+00:00,2021-01-05 10:00:00+08:00,57.95133990000001
2021-01-05 03:00:00+00:00,2021-01-05 11:00:00+08:00,57.3239103
2021-01-05 04:00:00+00:00,2021-01-05 12:00:00+08:00,55.788948600000005
2021-01-05 05:00:00+00:00,2021-01-05 13:00:00+08:00,57.2977674
2021-01-05 06:00:00+00:00,2021-01-05 14:00:00+08:00,58.8401985
2021-01-05 07:00:00+00:00,2021-01-05 15:00:00+08:00,58.8775455
2021-01-05 08:00:00+00:00,2021-01-05 16:00:00+08:00,59.075484599999996
2021-01-05 09:00:00+00:00,2021-01-05 17:00:00+08:00,59.161382700000004
2021-01-05 10:00:00+00:00,2021-01-05 18:00:00+08:00,58.6646676
2021-01-05 11:00:00+00:00,2021-01-05 19:00:00+08:00,58.5937083
2021-01-05 12:00:00+00:00,2021-01-05 20:00:00+08:00,58.8626067
2021-01-05 13:00:00+00:00,2021-01-05 21:00:00+08:00,57.9364011
2021-01-05 14:00:00+00:00,2021-01-05 22:00:00+08:00,56.7973176
2021-01-05 15:00:00+00:00,2021-01-05 23:00:00+08:00,55.3557234
2021-01-05 16:00:00+00:00,2021-01-06 00:00:00+08:00,55.7291934
2021-01-05 17:00:00+00:00,2021-01-06 01:00:00+08:00,54.0597825
2021-01-05 18:00:00+00:00,2021-01-06 02:00:00+08:00,50.0412453
2021-01-05 19:00:00+00:00,2021-01-06 03:00:00+08:00,44.8761552
2021-01-05 20:00:00+00:00,2021-01-06 04:00:00+08:00,40.189106699999996
2021-01-05 21:00:00+00:00,2021-01-06 05:00:00+08:00,44.7715836
2021-01-05 22:00:00+00:00,2021-01-06 06:00:00+08:00,52.6854129
2021-01-05 23:00:00+00:00,2021-01-06 07:00:00+08:00,53.93653739999999
2021-01-06 00:00:00+00:00,2021-01-06 08:00:00+08:00,55.191396600000004
2021-01-06 01:00:00+00:00,2021-01-06 09:00:00+08:00,59.1875256
2021-01-06 02:00:00+00:00,2021-01-06 10:00:00+08:00,60.658997400000004
2021-01-06 03:00:00+00:00,2021-01-06 11:00:00+08:00,61.1855901
2021-01-06 04:00:00+00:00,2021-01-06 12:00:00+08:00,60.1025271
2021-01-06 05:00:00+00:00,2021-01-06 13:00:00+08:00,59.045607000000004
2021-01-06 06:00:00+00:00,2021-01-06 14:00:00+08:00,59.1427092
2021-01-06 07:00:00+00:00,2021-01-06 15:00:00+08:00,59.2248726
2021-01-06 08:00:00+00:00,2021-01-06 16:00:00+08:00,59.22860729999999
2021-01-06 09:00:00+00:00,2021-01-06 17:00:00+08:00,58.9260966
2021-01-06 10:00:00+00:00,2021-01-06 18:00:00+08:00,58.2463812
2021-01-06 11:00:00+00:00,2021-01-06 19:00:00+08:00,58.436850899999996
2021-01-06 12:00:00+00:00,2021-01-06 20:00:00+08:00,58.858872
2021-01-06 13:00:00+00:00,2021-01-06 21:00:00+08:00,58.429381500000005
2021-01-06 14:00:00+00:00,2021-01-06 22:00:00+08:00,57.368726699999996
2021-01-06 15:00:00+00:00,2021-01-06 23:00:00+08:00,56.5396233
2021-01-06 16:00:00+00:00,2021-01-07 00:00:00+08:00,56.1176022
2021-01-06 17:00:00+00:00,2021-01-07 01:00:00+08:00,52.5696372
2021-01-06 18:00:00+00:00,2021-01-07 02:00:00+08:00,45.5558706
2021-01-06 19:00:00+00:00,2021-01-07 03:00:00+08:00,41.044353
2021-01-06 20:00:00+00:00,2021-01-07 04:00:00+08:00,40.409454000000004
2021-01-06 21:00:00+00:00,2021-01-07 05:00:00+08:00,41.2198839
2021-01-06 22:00:00+00:00,2021-01-07 06:00:00+08:00,48.8946924
2021-01-06 23:00:00+00:00,2021-01-07 07:00:00+08:00,53.9215986
2021-01-07 00:00:00+00:00,2021-01-07 08:00:00+08:00,53.9440068
2021-01-07 01:00:00+00:00,2021-01-07 09:00:00+08:00,56.9952567
2021-01-07 02:00:00+00:00,2021-01-07 10:00:00+08:00,58.42564680000001
2021-01-07 03:00:00+00:00,2021-01-07 11:00:00+08:00,58.8850149
2021-01-07 04:00:00+00:00,2021-01-07 12:00:00+08:00,58.6459941
2021-01-07 05:00:00+00:00,2021-01-07 13:00:00+08:00,58.42564680000001
2021-01-07 06:00:00+00:00,2021-01-07 14:00:00+08:00,58.66466760000001
2021-01-07 07:00:00+00:00,2021-01-07 15:00:00+08:00,58.209034200000005
2021-01-07 08:00:00+00:00,2021-01-07 16:00:00+08:00,57.3052368
2021-01-07 09:00:00+00:00,2021-01-07 17:00:00+08:00,56.8383993
2021-01-07 10:00:00+00:00,2021-01-07 18:00:00+08:00,56.3640924
2021-01-07 11:00:00+00:00,2021-01-07 19:00:00+08:00,56.371561799999995
2021-01-07 12:00:00+00:00,2021-01-07 20:00:00+08:00,56.319276
2021-01-07 13:00:00+00:00,2021-01-07 21:00:00+08:00,55.8038874
2021-01-07 14:00:00+00:00,2021-01-07 22:00:00+08:00,54.414578999999996
2021-01-07 15:00:00+00:00,2021-01-07 23:00:00+08:00,51.7704114
2021-01-07 16:00:00+00:00,2021-01-08 00:00:00+08:00,50.1831639
2021-01-07 17:00:00+00:00,2021-01-08 01:00:00+08:00,49.4922444
2021-01-07 18:00:00+00:00,2021-01-08 02:00:00+08:00,44.7230325
2021-01-07 19:00:00+00:00,2021-01-08 03:00:00+08:00,40.596188999999995
2021-01-07 20:00:00+00:00,2021-01-08 04:00:00+08:00,40.5700461
2021-01-07 21:00:00+00:00,2021-01-08 05:00:00+08:00,44.4167871
2021-01-07 22:00:00+00:00,2021-01-08 06:00:00+08:00,50.5865115
2021-01-07 23:00:00+00:00,2021-01-08 07:00:00+08:00,52.25218769999999
2021-01-08 00:00:00+00:00,2021-01-08 08:00:00+08:00,53.8431699
2021-01-08 01:00:00+00:00,2021-01-08 09:00:00+08:00,57.0848895
2021-01-08 02:00:00+00:00,2021-01-08 10:00:00+08:00,59.587138499999995
2021-01-08 03:00:00+00:00,2021-01-08 11:00:00+08:00,61.0884879
2021-01-08 04:00:00+00:00,2021-01-08 12:00:00+08:00,61.0436715
2021-01-08 05:00:00+00:00,2021-01-08 13:00:00+08:00,61.3797945
2021-01-08 06:00:00+00:00,2021-01-08 14:00:00+08:00,62.1416733
2021-01-08 07:00:00+00:00,2021-01-08 15:00:00+08:00,61.458223200000006
2021-01-08 08:00:00+00:00,2021-01-08 16:00:00+08:00,59.938200300000005
2021-01-08 09:00:00+00:00,2021-01-08 17:00:00+08:00,59.079219300000005
2021-01-08 10:00:00+00:00,2021-01-08 18:00:00+08:00,57.902788799999996
2021-01-08 11:00:00+00:00,2021-01-08 19:00:00+08:00,57.1819917
2021-01-08 12:00:00+00:00,2021-01-08 20:00:00+08:00,57.1857264
2021-01-08 13:00:00+00:00,2021-01-08 21:00:00+08:00,56.319276
2021-01-08 14:00:00+00:00,2021-01-08 22:00:00+08:00,54.1680888
2021-01-08 15:00:00+00:00,2021-01-08 23:00:00+08:00,51.5276559
2021-01-08 16:00:00+00:00,2021-01-09 00:00:00+08:00,57.264155099999996
2021-01-08 17:00:00+00:00,2021-01-09 01:00:00+08:00,61.0324674
2021-01-08 18:00:00+00:00,2021-01-09 02:00:00+08:00,56.8608075
2021-01-08 19:00:00+00:00,2021-01-09 03:00:00+08:00,55.6582341
2021-01-08 20:00:00+00:00,2021-01-09 04:00:00+08:00,54.70215089999999
2021-01-08 21:00:00+00:00,2021-01-09 05:00:00+08:00,54.6984162
2021-01-08 22:00:00+00:00,2021-01-09 06:00:00+08:00,55.658234099999994
2021-01-08 23:00:00+00:00,2021-01-09 07:00:00+08:00,55.6694382
2021-01-09 00:00:00+00:00,2021-01-09 08:00:00+08:00,59.86724099999999
2021-01-09 01:00:00+00:00,2021-01-09 09:00:00+08:00,62.01469349999999
2021-01-09 02:00:00+00:00,2021-01-09 10:00:00+08:00,62.459122799999996
2021-01-09 03:00:00+00:00,2021-01-09 11:00:00+08:00,65.54398499999999
2021-01-09 04:00:00+00:00,2021-01-09 12:00:00+08:00,65.021127
2021-01-09 05:00:00+00:00,2021-01-09 13:00:00+08:00,63.7401249
2021-01-09 06:00:00+00:00,2021-01-09 14:00:00+08:00,63.1724505
2021-01-09 07:00:00+00:00,2021-01-09 15:00:00+08:00,62.2051632
2021-01-09 08:00:00+00:00,2021-01-09 16:00:00+08:00,61.0436715
2021-01-09 09:00:00+00:00,2021-01-09 17:00:00+08:00,59.9531391
2021-01-09 10:00:00+00:00,2021-01-09 18:00:00+08:00,59.3294442
2021-01-09 11:00:00+00:00,2021-01-09 19:00:00+08:00,60.427446
2021-01-09 12:00:00+00:00,2021-01-09 20:00:00+08:00,61.6412235
2021-01-09 13:00:00+00:00,2021-01-09 21:00:00+08:00,61.0436715
2021-01-09 14:00:00+00:00,2021-01-09 22:00:00+08:00,58.111931999999996
2021-01-09 15:00:00+00:00,2021-01-09 23:00:00+08:00,55.7628057
2021-01-09 16:00:00+00:00,2021-01-10 00:00:00+08:00,59.6132814
2021-01-09 17:00:00+00:00,2021-01-10 01:00:00+08:00,60.853201799999994
2021-01-09 18:00:00+00:00,2021-01-10 02:00:00+08:00,56.95417499999999
2021-01-09 19:00:00+00:00,2021-01-10 03:00:00+08:00,54.160619399999995
2021-01-09 20:00:00+00:00,2021-01-10 04:00:00+08:00,51.856309499999995
2021-01-09 21:00:00+00:00,2021-01-10 05:00:00+08:00,51.856309499999995
2021-01-09 22:00:00+00:00,2021-01-10 06:00:00+08:00,54.149415299999994
2021-01-09 23:00:00+00:00,2021-01-10 07:00:00+08:00,54.02990489999999
