Datetime (UTC),Datetime (Local),Price (USD/MWh)
2021-01-01 00:00:00+00:00,2020-12-31 18:00:00-06:00,18.26
2021-01-01 01:00:00+00:00,2020-12-31 19:00:00-06:00,18.26
2021-01-01 02:00:00+00:00,2020-12-31 20:00:00-06:00,18.26
2021-01-01 03:00:00+00:00,2020-12-31 21:00:00-06:00,18.26
2021-01-01 04:00:00+00:00,2020-12-31 22:00:00-06:00,18.26
2021-01-01 05:00:00+00:00,2020-12-31 23:00:00-06:00,18.26
2021-01-01 06:00:00+00:00,2021-01-01 00:00:00-06:00,18.26
2021-01-01 07:00:00+00:00,2021-01-01 01:00:00-06:00,17.955
2021-01-01 08:00:00+00:00,2021-01-01 02:00:00-06:00,17.39
2021-01-01 09:00:00+00:00,2021-01-01 03:00:00-06:00,17.195
2021-01-01 10:00:00+00:00,2021-01-01 04:00:00-06:00,17.295
2021-01-01 11:00:00+00:00,2021-01-01 05:00:00-06:00,17.75
2021-01-01 12:00:00+00:00,2021-01-01 06:00:00-06:00,18.3
2021-01-01 13:00:00+00:00,2021-01-01 07:00:00-06:00,19.16
2021-01-01 14:00:00+00:00,2021-01-01 08:00:00-06:00,22.285
2021-01-01 15:00:00+00:00,2021-01-01 09:00:00-06:00,23.285
2021-01-01 16:00:00+00:00,2021-01-01 10:00:00-06:00,20.25
2021-01-01 17:00:00+00:00,2021-01-01 11:00:00-06:00,18.455
2021-01-01 18:00:00+00:00,2021-01-01 12:00:00-06:00,17.915
2021-01-01 19:00:00+00:00,2021-01-01 13:00:00-06:00,16.995
2021-01-01 20:00:00+00:00,2021-01-01 14:00:00-06:00,16.355
2021-01-01 21:00:00+00:00,2021-01-01 15:00:00-06:00,16.185000000000002
2021-01-01 22:00:00+00:00,2021-01-01 16:00:00-06:00,17.28
2021-01-01 23:00:00+00:00,2021-01-01 17:00:00-06:00,26.095
2021-01-02 00:00:00+00:00,2021-01-01 18:00:00-06:00,34.05
2021-01-02 01:00:00+00:00,2021-01-01 19:00:00-06:00,30.59
2021-01-02 02:00:00+00:00,2021-01-01 20:00:00-06:00,26.77
2021-01-02 03:00:00+00:00,2021-01-01 21:00:00-06:00,24.73
2021-01-02 04:00:00+00:00,2021-01-01 22:00:00-06:00,21.115000000000002
2021-01-02 05:00:00+00:00,2021-01-01 23:00:00-06:00,19.43
2021-01-02 06:00:00+00:00,2021-01-02 00:00:00-06:00,20.729999999999997
2021-01-02 07:00:00+00:00,2021-01-02 01:00:00-06:00,20.21
2021-01-02 08:00:00+00:00,2021-01-02 02:00:00-06:00,18.305
2021-01-02 09:00:00+00:00,2021-01-02 03:00:00-06:00,18.384999999999998
2021-01-02 10:00:00+00:00,2021-01-02 04:00:00-06:00,18.45
2021-01-02 11:00:00+00:00,2021-01-02 05:00:00-06:00,19.6
2021-01-02 12:00:00+00:00,2021-01-02 06:00:00-06:00,25.305
