Datetime (UTC),Datetime (Local),Price (USD/MWh)
2022-01-01 00:00:00+00:00,2021-12-31 21:00:00-03:00,9.740816
2022-01-01 01:00:00+00:00,2021-12-31 22:00:00-03:00,9.740816
2022-01-01 02:00:00+00:00,2021-12-31 23:00:00-03:00,9.740816
2022-01-01 03:00:00+00:00,2022-01-01 00:00:00-03:00,9.740816
2022-01-01 04:00:00+00:00,2022-01-01 01:00:00-03:00,9.740816
2022-01-01 05:00:00+00:00,2022-01-01 02:00:00-03:00,9.740816
2022-01-01 06:00:00+00:00,2022-01-01 03:00:00-03:00,9.740816
2022-01-01 07:00:00+00:00,2022-01-01 04:00:00-03:00,9.740816
2022-01-01 08:00:00+00:00,2022-01-01 05:00:00-03:00,9.740816
2022-01-01 09:00:00+00:00,2022-01-01 06:00:00-03:00,9.740816
2022-01-01 10:00:00+00:00,2022-01-01 07:00:00-03:00,9.740816
2022-01-01 11:00:00+00:00,2022-01-01 08:00:00-03:00,9.740816
2022-01-01 12:00:00+00:00,2022-01-01 09:00:00-03:00,9.740816
2022-01-01 13:00:00+00:00,2022-01-01 10:00:00-03:00,9.740816
2022-01-01 14:00:00+00:00,2022-01-01 11:00:00-03:00,9.740816
2022-01-01 15:00:00+00:00,2022-01-01 12:00:00-03:00,9.740816
2022-01-01 16:00:00+00:00,2022-01-01 13:00:00-03:00,9.740816
2022-01-01 17:00:00+00:00,2022-01-01 14:00:00-03:00,9.740816
2022-01-01 18:00:00+00:00,2022-01-01 15:00:00-03:00,9.740816
2022-01-01 19:00:00+00:00,2022-01-01 16:00:00-03:00,9.740816
2022-01-01 20:00:00+00:00,2022-01-01 17:00:00-03:00,9.740816
2022-01-01 21:00:00+00:00,2022-01-01 18:00:00-03:00,9.740816
2022-01-01 22:00:00+00:00,2022-01-01 19:00:00-03:00,10.7035304
2022-01-01 23:00:00+00:00,2022-01-01 20:00:00-03:00,11.8935888
2022-01-02 00:00:00+00:00,2022-01-01 21:00:00-03:00,11.978405600000002
2022-01-02 01:00:00+00:00,2022-01-01 22:00:00-03:00,11.577056000000002
2022-01-02 02:00:00+00:00,2022-01-01 23:00:00-03:00,10.5295248
2022-01-02 03:00:00+00:00,2022-01-02 00:00:00-03:00,10.9501112
2022-01-02 04:00:00+00:00,2022-01-02 01:00:00-03:00,12.1594064
2022-01-02 05:00:00+00:00,2022-01-02 02:00:00-03:00,12.1594064
2022-01-02 06:00:00+00:00,2022-01-02 03:00:00-03:00,12.1594064
2022-01-02 07:00:00+00:00,2022-01-02 04:00:00-03:00,12.1594064
2022-01-02 08:00:00+00:00,2022-01-02 05:00:00-03:00,12.1594064
2022-01-02 09:00:00+00:00,2022-01-02 06:00:00-03:00,12.1594064
2022-01-02 10:00:00+00:00,2022-01-02 07:00:00-03:00,12.1594064
2022-01-02 11:00:00+00:00,2022-01-02 08:00:00-03:00,12.1594064
2022-01-02 12:00:00+00:00,2022-01-02 09:00:00-03:00,12.1594064
2022-01-02 13:00:00+00:00,2022-01-02 10:00:00-03:00,12.1594064
2022-01-02 14:00:00+00:00,2022-01-02 11:00:00-03:00,12.1594064
2022-01-02 15:00:00+00:00,2022-01-02 12:00:00-03:00,12.1594064
2022-01-02 16:00:00+00:00,2022-01-02 13:00:00-03:00,12.1594064
2022-01-02 17:00:00+00:00,2022-01-02 14:00:00-03:00,12.1594064
2022-01-02 18:00:00+00:00,2022-01-02 15:00:00-03:00,12.1594064
2022-01-02 19:00:00+00:00,2022-01-02 16:00:00-03:00,12.1594064
2022-01-02 20:00:00+00:00,2022-01-02 17:00:00-03:00,12.1594064
2022-01-02 21:00:00+00:00,2022-01-02 18:00:00-03:00,12.1594064
2022-01-02 22:00:00+00:00,2022-01-02 19:00:00-03:00,12.5415192
2022-01-02 23:00:00+00:00,2022-01-02 20:00:00-03:00,12.923632000000001
2022-01-03 00:00:00+00:00,2022-01-02 21:00:00-03:00,12.923632000000001
2022-01-03 01:00:00+00:00,2022-01-02 22:00:00-03:00,12.923632000000001
2022-01-03 02:00:00+00:00,2022-01-02 23:00:00-03:00,12.5415192
2022-01-03 03:00:00+00:00,2022-01-03 00:00:00-03:00,12.095575199999999
2022-01-03 04:00:00+00:00,2022-01-03 01:00:00-03:00,10.88628
2022-01-03 05:00:00+00:00,2022-01-03 02:00:00-03:00,9.740816
2022-01-03 06:00:00+00:00,2022-01-03 03:00:00-03:00,9.740816
2022-01-03 07:00:00+00:00,2022-01-03 04:00:00-03:00,9.740816
2022-01-03 08:00:00+00:00,2022-01-03 05:00:00-03:00,9.740816
2022-01-03 09:00:00+00:00,2022-01-03 06:00:00-03:00,10.4595728
2022-01-03 10:00:00+00:00,2022-01-03 07:00:00-03:00,11.6846072
2022-01-03 11:00:00+00:00,2022-01-03 08:00:00-03:00,12.5012968
2022-01-03 12:00:00+00:00,2022-01-03 09:00:00-03:00,12.813457600000001
2022-01-03 13:00:00+00:00,2022-01-03 10:00:00-03:00,12.8309456
2022-01-03 14:00:00+00:00,2022-01-03 11:00:00-03:00,12.832694400000001
2022-01-03 15:00:00+00:00,2022-01-03 12:00:00-03:00,12.811708800000002
2022-01-03 16:00:00+00:00,2022-01-03 13:00:00-03:00,12.8991488
2022-01-03 17:00:00+00:00,2022-01-03 14:00:00-03:00,13.0845216
2022-01-03 18:00:00+00:00,2022-01-03 15:00:00-03:00,13.18158
2022-01-03 19:00:00+00:00,2022-01-03 16:00:00-03:00,13.256778400000002
2022-01-03 20:00:00+00:00,2022-01-03 17:00:00-03:00,13.204314400000001
2022-01-03 21:00:00+00:00,2022-01-03 18:00:00-03:00,13.0338064
2022-01-03 22:00:00+00:00,2022-01-03 19:00:00-03:00,13.234918400000002
2022-01-03 23:00:00+00:00,2022-01-03 20:00:00-03:00,13.526968
