Datetime (UTC),Datetime (Local),Price (USD/MWh)
2023-01-01 00:00:00+00:00,2023-01-01 09:00:00+09:00,127.38074999999999
2023-01-01 01:00:00+00:00,2023-01-01 10:00:00+09:00,73.017
2023-01-01 02:00:00+00:00,2023-01-01 11:00:00+09:00,16.6915
2023-01-01 03:00:00+00:00,2023-01-01 12:00:00+09:00,0.133
2023-01-01 04:00:00+00:00,2023-01-01 13:00:00+09:00,0.133
2023-01-01 05:00:00+00:00,2023-01-01 14:00:00+09:00,0.133
2023-01-01 06:00:00+00:00,2023-01-01 15:00:00+09:00,33.3165
2023-01-01 07:00:00+00:00,2023-01-01 16:00:00+09:00,90.60624999999999
2023-01-01 08:00:00+00:00,2023-01-01 17:00:00+09:00,133.83124999999998
2023-01-01 09:00:00+00:00,2023-01-01 18:00:00+09:00,153.04975
2023-01-01 10:00:00+00:00,2023-01-01 19:00:00+09:00,153.349
2023-01-01 11:00:00+00:00,2023-01-01 20:00:00+09:00,151.52024999999998
2023-01-01 12:00:00+00:00,2023-01-01 21:00:00+09:00,151.221
2023-01-01 13:00:00+00:00,2023-01-01 22:00:00+09:00,152.18525
2023-01-01 14:00:00+00:00,2023-01-01 23:00:00+09:00,148.39475
2023-01-01 15:00:00+00:00,2023-01-02 00:00:00+09:00,141.04649999999998
2023-01-01 16:00:00+00:00,2023-01-02 01:00:00+09:00,128.212
2023-01-01 17:00:00+00:00,2023-01-02 02:00:00+09:00,126.38324999999999
2023-01-01 18:00:00+00:00,2023-01-02 03:00:00+09:00,137.35575
2023-01-01 19:00:00+00:00,2023-01-02 04:00:00+09:00,141.61174999999997
2023-01-01 20:00:00+00:00,2023-01-02 05:00:00+09:00,137.1895
2023-01-01 21:00:00+00:00,2023-01-02 06:00:00+09:00,126.58275
2023-01-01 22:00:00+00:00,2023-01-02 07:00:00+09:00,131.005
2023-01-01 23:00:00+00:00,2023-01-02 08:00:00+09:00,142.80874999999997
2023-01-02 00:00:00+00:00,2023-01-02 09:00:00+09:00,128.877
2023-01-02 01:00:00+00:00,2023-01-02 10:00:00+09:00,116.07575
2023-01-02 02:00:00+00:00,2023-01-02 11:00:00+09:00,115.74324999999999
2023-01-02 03:00:00+00:00,2023-01-02 12:00:00+09:00,110.42325
2023-01-02 04:00:00+00:00,2023-01-02 13:00:00+09:00,92.86724999999998
2023-01-02 05:00:00+00:00,2023-01-02 14:00:00+09:00,97.85475
2023-01-02 06:00:00+00:00,2023-01-02 15:00:00+09:00,119.06825
2023-01-02 07:00:00+00:00,2023-01-02 16:00:00+09:00,126.1505
2023-01-02 08:00:00+00:00,2023-01-02 17:00:00+09:00,141.778
2023-01-02 09:00:00+00:00,2023-01-02 18:00:00+09:00,150.95499999999998
2023-01-02 10:00:00+00:00,2023-01-02 19:00:00+09:00,150.95499999999998
2023-01-02 11:00:00+00:00,2023-01-02 20:00:00+09:00,152.3515
2023-01-02 12:00:00+00:00,2023-01-02 21:00:00+09:00,152.68399999999997
2023-01-02 13:00:00+00:00,2023-01-02 22:00:00+09:00,152.85025
2023-01-02 14:00:00+00:00,2023-01-02 23:00:00+09:00,153.38225
2023-01-02 15:00:00+00:00,2023-01-03 00:00:00+09:00,152.2185
2023-01-02 16:00:00+00:00,2023-01-03 01:00:00+09:00,148.19525
2023-01-02 17:00:00+00:00,2023-01-03 02:00:00+09:00,145.13625
2023-01-02 18:00:00+00:00,2023-01-03 03:00:00+09:00,145.33575
2023-01-02 19:00:00+00:00,2023-01-03 04:00:00+09:00,145.768
2023-01-02 20:00:00+00:00,2023-01-03 05:00:00+09:00,145.86775
2023-01-02 21:00:00+00:00,2023-01-03 06:00:00+09:00,145.66825
2023-01-02 22:00:00+00:00,2023-01-03 07:00:00+09:00,149.093
2023-01-02 23:00:00+00:00,2023-01-03 08:00:00+09:00,152.3515
