Datetime (UTC),Datetime (Local),Price (USD/MWh)
2022-01-01 00:00:00+00:00,2021-12-31 19:00:00-05:00,30.95
2022-01-01 01:00:00+00:00,2021-12-31 20:00:00-05:00,30.95
2022-01-01 02:00:00+00:00,2021-12-31 21:00:00-05:00,30.95
2022-01-01 03:00:00+00:00,2021-12-31 22:00:00-05:00,30.95
2022-01-01 04:00:00+00:00,2021-12-31 23:00:00-05:00,30.95
2022-01-01 05:00:00+00:00,2022-01-01 00:00:00-05:00,30.95
2022-01-01 06:00:00+00:00,2022-01-01 01:00:00-05:00,30.95
2022-01-01 07:00:00+00:00,2022-01-01 02:00:00-05:00,30.95
2022-01-01 08:00:00+00:00,2022-01-01 03:00:00-05:00,30.95
2022-01-01 09:00:00+00:00,2022-01-01 04:00:00-05:00,30.95
2022-01-01 10:00:00+00:00,2022-01-01 05:00:00-05:00,30.95
2022-01-01 11:00:00+00:00,2022-01-01 06:00:00-05:00,29.775
2022-01-01 12:00:00+00:00,2022-01-01 07:00:00-05:00,27.865000000000002
2022-01-01 13:00:00+00:00,2022-01-01 08:00:00-05:00,26.81
2022-01-01 14:00:00+00:00,2022-01-01 09:00:00-05:00,26.77
2022-01-01 15:00:00+00:00,2022-01-01 10:00:00-05:00,27.905
2022-01-01 16:00:00+00:00,2022-01-01 11:00:00-05:00,31.490000000000002
2022-01-01 17:00:00+00:00,2022-01-01 12:00:00-05:00,33.92
2022-01-01 18:00:00+00:00,2022-01-01 13:00:00-05:00,34.215
2022-01-01 19:00:00+00:00,2022-01-01 14:00:00-05:00,33.78
2022-01-01 20:00:00+00:00,2022-01-01 15:00:00-05:00,33.665
2022-01-01 21:00:00+00:00,2022-01-01 16:00:00-05:00,35.07
2022-01-01 22:00:00+00:00,2022-01-01 17:00:00-05:00,35.760000000000005
2022-01-01 23:00:00+00:00,2022-01-01 18:00:00-05:00,35.565
2022-01-02 00:00:00+00:00,2022-01-01 19:00:00-05:00,35.125
2022-01-02 01:00:00+00:00,2022-01-01 20:00:00-05:00,35.09
2022-01-02 02:00:00+00:00,2022-01-01 21:00:00-05:00,35.45
2022-01-02 03:00:00+00:00,2022-01-01 22:00:00-05:00,40.39
2022-01-02 04:00:00+00:00,2022-01-01 23:00:00-05:00,42.22
2022-01-02 05:00:00+00:00,2022-01-02 00:00:00-05:00,38.285
2022-01-02 06:00:00+00:00,2022-01-02 01:00:00-05:00,36.695
2022-01-02 07:00:00+00:00,2022-01-02 02:00:00-05:00,35.85
2022-01-02 08:00:00+00:00,2022-01-02 03:00:00-05:00,35.61
2022-01-02 09:00:00+00:00,2022-01-02 04:00:00-05:00,34.94
2022-01-02 10:00:00+00:00,2022-01-02 05:00:00-05:00,33.135
2022-01-02 11:00:00+00:00,2022-01-02 06:00:00-05:00,31.25
2022-01-02 12:00:00+00:00,2022-01-02 07:00:00-05:00,30.049999999999997
2022-01-02 13:00:00+00:00,2022-01-02 08:00:00-05:00,29.66
2022-01-02 14:00:00+00:00,2022-01-02 09:00:00-05:00,29.245
2022-01-02 15:00:00+00:00,2022-01-02 10:00:00-05:00,28.700000000000003
2022-01-02 16:00:00+00:00,2022-01-02 11:00:00-05:00,28.36
2022-01-02 17:00:00+00:00,2022-01-02 12:00:00-05:00,25.89
2022-01-02 18:00:00+00:00,2022-01-02 13:00:00-05:00,24.55
2022-01-02 19:00:00+00:00,2022-01-02 14:00:00-05:00,27.945
2022-01-02 20:00:00+00:00,2022-01-02 15:00:00-05:00,31.405
2022-01-02 21:00:00+00:00,2022-01-02 16:00:00-05:00,33.275000000000006
2022-01-02 22:00:00+00:00,2022-01-02 17:00:00-05:00,33.935
2022-01-02 23:00:00+00:00,2022-01-02 18:00:00-05:00,33.82
2022-01-03 00:00:00+00:00,2022-01-02 19:00:00-05:00,33.9
2022-01-03 01:00:00+00:00,2022-01-02 20:00:00-05:00,34.155
2022-01-03 02:00:00+00:00,2022-01-02 21:00:00-05:00,38.365
2022-01-03 03:00:00+00:00,2022-01-02 22:00:00-05:00,46.945
2022-01-03 04:00:00+00:00,2022-01-02 23:00:00-05:00,48.785
2022-01-03 05:00:00+00:00,2022-01-03 00:00:00-05:00,44.325
2022-01-03 06:00:00+00:00,2022-01-03 01:00:00-05:00,39.739999999999995
2022-01-03 07:00:00+00:00,2022-01-03 02:00:00-05:00,36.239999999999995
2022-01-03 08:00:00+00:00,2022-01-03 03:00:00-05:00,34.54
2022-01-03 09:00:00+00:00,2022-01-03 04:00:00-05:00,33.379999999999995
2022-01-03 10:00:00+00:00,2022-01-03 05:00:00-05:00,40.095
2022-01-03 11:00:00+00:00,2022-01-03 06:00:00-05:00,43.625
2022-01-03 12:00:00+00:00,2022-01-03 07:00:00-05:00,39.43
2022-01-03 13:00:00+00:00,2022-01-03 08:00:00-05:00,38.55
2022-01-03 14:00:00+00:00,2022-01-03 09:00:00-05:00,38.975
2022-01-03 15:00:00+00:00,2022-01-03 10:00:00-05:00,41.93
2022-01-03 16:00:00+00:00,2022-01-03 11:00:00-05:00,47.05
2022-01-03 17:00:00+00:00,2022-01-03 12:00:00-05:00,57.345
2022-01-03 18:00:00+00:00,2022-01-03 13:00:00-05:00,61.56
2022-01-03 19:00:00+00:00,2022-01-03 14:00:00-05:00,59.49
2022-01-03 20:00:00+00:00,2022-01-03 15:00:00-05:00,62.94
2022-01-03 21:00:00+00:00,2022-01-03 16:00:00-05:00,61.19499999999999
2022-01-03 22:00:00+00:00,2022-01-03 17:00:00-05:00,57.61
2022-01-03 23:00:00+00:00,2022-01-03 18:00:00-05:00,57.4
2022-01-04 00:00:00+00:00,2022-01-03 19:00:00-05:00,56.535
2022-01-04 01:00:00+00:00,2022-01-03 20:00:00-05:00,57.07
2022-01-04 02:00:00+00:00,2022-01-03 21:00:00-05:00,71.94
2022-01-04 03:00:00+00:00,2022-01-03 22:00:00-05:00,92.91499999999999
2022-01-04 04:00:00+00:00,2022-01-03 23:00:00-05:00,95.755
2022-01-04 05:00:00+00:00,2022-01-04 00:00:00-05:00,88.78999999999999
2022-01-04 06:00:00+00:00,2022-01-04 01:00:00-05:00,74.39
2022-01-04 07:00:00+00:00,2022-01-04 02:00:00-05:00,65.125
2022-01-04 08:00:00+00:00,2022-01-04 03:00:00-05:00,65.46
2022-01-04 09:00:00+00:00,2022-01-04 04:00:00-05:00,58.72
2022-01-04 10:00:00+00:00,2022-01-04 05:00:00-05:00,62.96000000000001
2022-01-04 11:00:00+00:00,2022-01-04 06:00:00-05:00,68.43
2022-01-04 12:00:00+00:00,2022-01-04 07:00:00-05:00,64.2
2022-01-04 13:00:00+00:00,2022-01-04 08:00:00-05:00,62.99000000000001
2022-01-04 14:00:00+00:00,2022-01-04 09:00:00-05:00,63.3
2022-01-04 15:00:00+00:00,2022-01-04 10:00:00-05:00,66.66
2022-01-04 16:00:00+00:00,2022-01-04 11:00:00-05:00,67.08500000000001
2022-01-04 17:00:00+00:00,2022-01-04 12:00:00-05:00,79.28999999999999
2022-01-04 18:00:00+00:00,2022-01-04 13:00:00-05:00,91.59
2022-01-04 19:00:00+00:00,2022-01-04 14:00:00-05:00,86.3
2022-01-04 20:00:00+00:00,2022-01-04 15:00:00-05:00,82.78999999999999
2022-01-04 21:00:00+00:00,2022-01-04 16:00:00-05:00,76.89500000000001
2022-01-04 22:00:00+00:00,2022-01-04 17:00:00-05:00,68.965
2022-01-04 23:00:00+00:00,2022-01-04 18:00:00-05:00,65.755
2022-01-05 00:00:00+00:00,2022-01-04 19:00:00-05:00,65.235
2022-01-05 01:00:00+00:00,2022-01-04 20:00:00-05:00,66.72999999999999
